COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS  8,1649,48
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS  8,1649,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MONROE  9,1653,49
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MONROE  9,1653,55
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MONROE  9,1653,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MONROE 12,1654,37
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MONROE 12,1654,52
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MONROE 12,1654,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS  9,1663,92
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS  9,1663,87
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS  9,1663,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 10,1664,55
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 10,1664,83
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 10,1664,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 11,1671,31
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 11,1671,46
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 11,1671,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 12,1672,52
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 12,1672,60
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 12,1672,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 13,1673,67
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 13,1673,74
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 13,1673,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 14,1674,65
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 14,1674,94
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 14,1674,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 15,1675,79
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 15,1675,84
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 15,1675,2
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SNOHOMISH 10,1709,96
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SNOHOMISH 10,1709,97
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SNOHOMISH 10,1709,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SULTAN 4,1713,60
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SULTAN 4,1713,68
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SULTAN 4,1713,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 16,1716,47
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 16,1716,61
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 16,1716,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 17,1717,42
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 17,1717,26
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 17,1717,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 18,1718,54
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 18,1718,59
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 18,1718,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 19,1719,54
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 19,1719,94
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 19,1719,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 20,1720,65
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 20,1720,77
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 20,1720,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 21,1721,85
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 21,1721,99
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 21,1721,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 22,1722,76
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 22,1722,56
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 22,1722,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 23,1723,77
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 23,1723,55
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 23,1723,3
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 24,1724,43
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 24,1724,38
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 24,1724,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 25,1725,39
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 25,1725,58
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 25,1725,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 26,1726,73
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 26,1726,69
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 26,1726,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 27,1727,73
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 27,1727,72
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 27,1727,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 28,1757,31
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 28,1757,41
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 28,1757,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 29,1774,95
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 29,1774,43
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 29,1774,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MONROE 13,1781,48
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MONROE 13,1781,53
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MONROE 13,1781,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 30,1796,76
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 30,1796,68
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 30,1796,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MONROE 14,1798,61
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MONROE 14,1798,48
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MONROE 14,1798,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MONROE 15,1801,60
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MONROE 15,1801,73
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MONROE 15,1801,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 31,1809,49
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 31,1809,24
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 31,1809,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MONROE 16,1811,23
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MONROE 16,1811,20
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MONROE 16,1811,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SULTAN 5,1812,77
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SULTAN 5,1812,77
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SULTAN 5,1812,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 32,1828,98
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 32,1828,107
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 32,1828,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 33,1829,68
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 33,1829,84
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 33,1829,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 34,1830,67
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 34,1830,79
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 34,1830,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MONROE 17,1847,20
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MONROE 17,1847,26
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MONROE 17,1847,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 35,1854,42
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 35,1854,47
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 35,1854,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 36,1855,51
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 36,1855,54
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 36,1855,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SULTAN 6,1856,53
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SULTAN 6,1856,67
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SULTAN 6,1856,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SNOHOMISH 11,1857,64
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SNOHOMISH 11,1857,67
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SNOHOMISH 11,1857,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE STEVENS 37,1861,67
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE STEVENS 37,1861,84
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE STEVENS 37,1861,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SULTAN 7,1872,84
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SULTAN 7,1872,63
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SULTAN 7,1872,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,PARK PLACE,4003,26
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,PARK PLACE,4003,39
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,PARK PLACE,4003,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SULTAN RIVER,4005,38
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SULTAN RIVER,4005,47
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SULTAN RIVER,4005,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,TUALCO,4007,112
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,TUALCO,4007,116
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,TUALCO,4007,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,WALLACE,4008,56
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,WALLACE,4008,93
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,WALLACE,4008,3
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,BEAR CREEK,4009,63
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,BEAR CREEK,4009,61
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,BEAR CREEK,4009,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LAKE,4010,77
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LAKE,4010,101
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LAKE,4010,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MARSH,4012,100
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MARSH,4012,98
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MARSH,4012,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SHORTS,4013,107
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SHORTS,4013,165
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SHORTS,4013,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SOUTH SNOHOMISH,4017,35
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SOUTH SNOHOMISH,4017,106
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SOUTH SNOHOMISH,4017,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,WELANGDON(*),4018,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,WELANGDON(*),4018,0
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,WELANGDON(*),4018,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LUDWIG,4024,73
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LUDWIG,4024,121
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LUDWIG,4024,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MALTBY,4026,79
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MALTBY,4026,94
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MALTBY,4026,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SEXTON,4029,116
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SEXTON,4029,134
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SEXTON,4029,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,THREE LAKES,4031,73
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,THREE LAKES,4031,105
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,THREE LAKES,4031,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,CATHCART,4032,64
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,CATHCART,4032,74
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,CATHCART,4032,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,ROOSEVELT,4036,70
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,ROOSEVELT,4036,58
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,ROOSEVELT,4036,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SKYKOMISH,4041,32
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SKYKOMISH,4041,33
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SKYKOMISH,4041,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,OLNEY,4043,81
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,OLNEY,4043,137
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,OLNEY,4043,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MACHIAS,4045,68
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MACHIAS,4045,112
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MACHIAS,4045,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MARION,4046,56
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MARION,4046,77
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MARION,4046,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,RIVERVIEW,4052,93
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,RIVERVIEW,4052,126
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,RIVERVIEW,4052,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,WINTER LAKE,4058,31
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,WINTER LAKE,4058,69
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,WINTER LAKE,4058,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,SOUTH LAKE STEVENS,4059,43
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,SOUTH LAKE STEVENS,4059,62
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,SOUTH LAKE STEVENS,4059,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,CLEARVIEW,4062,90
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,CLEARVIEW,4062,109
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,CLEARVIEW,4062,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,HIGHLAND,4064,82
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,HIGHLAND,4064,143
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,HIGHLAND,4064,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,FIR,4066,73
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,FIR,4066,99
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,FIR,4066,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,GLENWOOD,4067,36
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,GLENWOOD,4067,69
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,GLENWOOD,4067,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,TRAIL,4072,45
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,TRAIL,4072,71
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,TRAIL,4072,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,BERKSHIRE,4075,77
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,BERKSHIRE,4075,87
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,BERKSHIRE,4075,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,HILTONS LAKE,4086,66
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,HILTONS LAKE,4086,97
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,HILTONS LAKE,4086,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MINOR,4170,101
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MINOR,4170,96
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MINOR,4170,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,RIVERCREST,4172,32
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,RIVERCREST,4172,51
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,RIVERCREST,4172,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,BEECHER,4178,94
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,BEECHER,4178,130
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,BEECHER,4178,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,TOWER,4197,93
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,TOWER,4197,67
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,TOWER,4197,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,VILLE,4198,30
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,VILLE,4198,58
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,VILLE,4198,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,TROMBLEY,4272,25
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,TROMBLEY,4272,31
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,TROMBLEY,4272,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,WOODLAND,4273,54
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,WOODLAND,4273,36
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,WOODLAND,4273,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,CREEK,4283,100
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,CREEK,4283,61
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,CREEK,4283,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,HAINES,4291,87
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,HAINES,4291,111
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,HAINES,4291,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,HIGH BRIDGE,4292,110
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,HIGH BRIDGE,4292,127
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,HIGH BRIDGE,4292,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,JORDAN,4295,79
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,JORDAN,4295,80
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,JORDAN,4295,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,MEADOW,4300,53
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,MEADOW,4300,96
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,MEADOW,4300,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,OWEN,4309,74
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,OWEN,4309,110
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,OWEN,4309,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,PARADISE,4310,84
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,PARADISE,4310,106
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,PARADISE,4310,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,PEAK(*),4311,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,PEAK(*),4311,0
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,PEAK(*),4311,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,PETERSON,4313,104
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,PETERSON,4313,134
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,PETERSON,4313,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,PINEWOOD,4315,100
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,PINEWOOD,4315,118
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,PINEWOOD,4315,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,TURNER,4329,107
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,TURNER,4329,125
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,TURNER,4329,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,WELLINGTON,4333,146
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,WELLINGTON,4333,134
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,WELLINGTON,4333,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,WHEELER,4334,97
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,WHEELER,4334,92
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,WHEELER,4334,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,WINDSONG,4336,103
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,WINDSONG,4336,60
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,WINDSONG,4336,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,WOODRIDGE,4339,102
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,WOODRIDGE,4339,91
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,WOODRIDGE,4339,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,BLUFF,4340,96
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,BLUFF,4340,115
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,BLUFF,4340,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,LANTERN,4341,97
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,LANTERN,4341,70
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,LANTERN,4341,1
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,DUBUQUE,4345,60
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,DUBUQUE,4345,123
COUNTY COUNCIL DISTRICT 5 Council District 5,WRITE-IN,DUBUQUE,4345,0
COUNTY COUNCIL DISTRICT 5 Council District 5,Kelli Johnson,POINTE,4358,15
COUNTY COUNCIL DISTRICT 5 Council District 5,Sam Low,POINTE,4358,18
